	Unnamed: 0	tweet_textual_content	len	ID	Date	Source	Likes	RTs	polarity
386	386	rt je sais pas si on se rend assez compte du genie de ces hommes les mecs roules km h dans des circuits et des endroit	140	1140950847167389697	Tue Jun 18 11:54:14 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	103	2
387	387	rt smiling because aladdin is the number movie in the uk for the th weekend in a row thanks so much for all your support	140	1140950872924385281	Tue Jun 18 11:54:20 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	6120	1
388	388	rt will smith	92	1140950680682688513	Tue Jun 18 11:53:34 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	13938	2
389	389	rt will smith	92	1140950771761999875	Tue Jun 18 11:53:56 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	13938	2
390	390	rt pinkmagic digital stream melon	144	1140951237849837568	Tue Jun 18 11:55:47 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	107	0
391	391	rt yesung the rd mini album pinkmagic melon	143	1140950823930867712	Tue Jun 18 11:54:08 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	2686	0
392	392	rt bts boy with luv mv feat halsey kst flo melon genie soribada bugs m	140	1140950968005087232	Tue Jun 18 11:54:43 +0000 2019	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	0	193	0
393	393	rt smiling because aladdin is the number movie in the uk for the th weekend in a row thanks so much for all your support	140	1140951166156775424	Tue Jun 18 11:55:30 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	6120	1
394	394	rt smiling because aladdin is the number movie in the uk for the th weekend in a row thanks so much for all your support	140	1140951137169870859	Tue Jun 18 11:55:23 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	6120	1
395	395	rt pinkmagic digital stream melon	144	1140951453261058048	Tue Jun 18 11:56:38 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	107	0
396	396	rt yesung the rd mini album pinkmagic melon	143	1140951555786473472	Tue Jun 18 11:57:03 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	2687	0
397	397	rt aladdin genie	130	1140951275690811392	Tue Jun 18 11:55:56 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	15	2
398	398	rt will smith	92	1140951622970777602	Tue Jun 18 11:57:19 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	13938	2
399	399	rt jadi inget film enemy of the state nya will smith dimana negara punya otoritas penuh untuk mengintai dan memata matai warg	140	1140951293025898497	Tue Jun 18 11:56:00 +0000 2019	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	0	57	2
400	400	rt cosplay aladdin jafar http	143	1140951689958166529	Tue Jun 18 11:57:35 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	1043	2
401	401	rt will smith	92	1140951382985281537	Tue Jun 18 11:56:22 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	13938	2
402	402	this week i am doing things that make me happy saw aladdin in theatres going to sewing and dressmaking classes the	140	1140951362739560451	Tue Jun 18 11:56:17 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	1	1
403	403	rt will smith	92	1140951629463580672	Tue Jun 18 11:57:20 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	13938	2
404	404	ho visto aladdin	31	1140951293520949248	Tue Jun 18 11:56:00 +0000 2019	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	1	0	2
405	405	ya quisieras ser aladdin	49	1140951761412378624	Tue Jun 18 11:57:52 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	0	2
406	406	rt will smith	92	1140951586958528512	Tue Jun 18 11:57:10 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	13938	2
407	407	rt will smith	92	1140951409161994240	Tue Jun 18 11:56:28 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	13938	2
408	408	rt aladdin risk his life only for princess jasmine jafar	98	1140951627278327808	Tue Jun 18 11:57:20 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	676	0
409	409	rt will smith	92	1140951526984179713	Tue Jun 18 11:56:56 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	13938	2
410	410	rt will smith	92	1140951619552415744	Tue Jun 18 11:57:18 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	13938	2
411	411	where will smith or biggy or tupac or swv or boys ii men or new edition or bobby brown omg there is so much more	129	1140951300580028423	Tue Jun 18 11:56:02 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	0	0
412	412	rt when aladdin said sometimes you just have to take a risk i did that	93	1140951759117926400	Tue Jun 18 11:57:51 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	377	0
413	413	rt will smith	92	1140951732966477825	Tue Jun 18 11:57:45 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	13938	2
414	414	rt when aladdin said sometimes you just have to take a risk i did that	93	1140951443416866816	Tue Jun 18 11:56:36 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	377	0
415	415	rt ausgerechnet das klimasch dlichste verkehrsmittel genie t umfangreiche steuerprivilegien der steuerrechtliche freiflug ist a	140	1140951577672523781	Tue Jun 18 11:57:08 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	17	2
416	416	rt suicide squad thoughts comments do you like idris elba taking over for will smith	144	1140951812771667973	Tue Jun 18 11:58:04 +0000 2019	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	0	6	2
417	417	aladdin aladdin boleh pinjam karpet terbangnya ga	51	1140951472265318406	Tue Jun 18 11:56:43 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	0	2
418	418	rt will smith	92	1140951505119264769	Tue Jun 18 11:56:51 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	13938	2
419	419	rt a whole new world ost aladdin dangdut version via	101	1140951795608408064	Tue Jun 18 11:58:00 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	8	0
420	420	the song speechless from the movie aladdin could have been the perfect solo number for tina cohen chang if glee w	140	1140951602833977344	Tue Jun 18 11:57:14 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	0	1
421	421	rt will smith	92	1140951613147951106	Tue Jun 18 11:57:17 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	13938	2
422	422	rt this week i am doing things that make me happy saw aladdin in theatres going to sewing and dressmaking classes then sa	140	1140951549386067969	Tue Jun 18 11:57:01 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	1	1
423	423	rt bts music chart boywithluv b melon flo olleh genie	145	1140951646396006400	Tue Jun 18 11:57:25 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	52	2
424	424	rt n flying rooftop has surpassed million streams on genie	81	1140951529655959553	Tue Jun 18 11:56:57 +0000 2019	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	0	7	2
425	425	a bunch of movie reviews going up this week john wick i got u bby dark phoenix alrighty then aladdin heck ye	139	1140951423204638721	Tue Jun 18 11:56:31 +0000 2019	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0	0	0
426	426	pota nagmahay jud ko nga clarita among gilantaw ba mas maayo ju g aladdin to animal	85	1140951829242449920	Tue Jun 18 11:58:08 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	0	0
427	427	rt aladdin risk his life only for princess jasmine jafar	98	1140951728155553792	Tue Jun 18 11:57:44 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	676	0
428	428	rt one of the most inspirational father amp son scenes from will smith and jaden smith	123	1140951807365173249	Tue Jun 18 11:58:03 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	16109	1
429	429	rt lay honey melon music	144	1140951429252878338	Tue Jun 18 11:56:33 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	32873	0
430	430	aladdin and jasmine tryna get abu back	87	1140951434688491520	Tue Jun 18 11:56:34 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	0	0
431	431	rt will smith	92	1140951568486768642	Tue Jun 18 11:57:06 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	13938	0
432	432	rt yesung the rd mini album pinkmagic melon	143	1140951357815267328	Tue Jun 18 11:56:16 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	2687	0
433	433	rt will smith	92	1140951751840845825	Tue Jun 18 11:57:50 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	13938	2
434	434	aladdin	19	1140951352689823745	Tue Jun 18 11:56:14 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	0	2
435	435	rt one of the most inspirational father amp son scenes from will smith and jaden smith	123	1140951468889034752	Tue Jun 18 11:56:42 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	16109	1
436	436	the one thing stopping me from watching alaadin is actually the genie although i got nothing against will smith	139	1140951639014199302	Tue Jun 18 11:57:23 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	0	-1
437	437	rt when aladdin said sometimes you just have to take a risk i did that	93	1140951699021942784	Tue Jun 18 11:57:37 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	377	0
438	438	answer to are increased troops in the middle east a sure sign we are headed for war with iran by will smith	132	1140951368150278144	Tue Jun 18 11:56:18 +0000 2019	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0	0	0
439	439	rt yesung name is trending on melon and genie search superjunior pinkmagic	143	1140951487717056512	Tue Jun 18 11:56:47 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	145	2
440	440	rt aladdin a whole new world	140	1140951556990201860	Tue Jun 18 11:57:03 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	3	0
441	441	kostenlosehypnose genie e jetzt das sanfte erotische kribbeln in deinem kopf das von sinnlicher	139	1140951574140915717	Tue Jun 18 11:57:07 +0000 2019	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0	0	2
442	442	rt yesung the rd mini album pinkmagic melon	143	1140951367172812802	Tue Jun 18 11:56:18 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	2687	2
443	443	rt will smith	92	1140951422004940800	Tue Jun 18 11:56:31 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	13938	2
444	444	rt will smith disse sua felicidade n o minha responsabilidade vc deve ser feliz e eu devo ser feliz individualmente ent o no	140	1140951839929712645	Tue Jun 18 11:58:11 +0000 2019	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	0	8562	2
445	445	rt bts boy with luv mv feat halsey kst flo melon genie soribada bugs m	140	1140951584697978880	Tue Jun 18 11:57:10 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	193	2
446	446	rt bts boy with luv mv feat halsey kst flo melon genie soribada bugs m	140	1140951391046963200	Tue Jun 18 11:56:24 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	193	2
447	447	rt yesung the rd mini album pinkmagic melon	143	1140951519778394112	Tue Jun 18 11:56:54 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	2687	2
448	448	still massively in love with the maccosmeticsaustralia aladdin collection and the movie as well a lot of the son	140	1140951535171489792	Tue Jun 18 11:56:58 +0000 2019	"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"	0	0	0
449	449	rt will smith	92	1140951496260894720	Tue Jun 18 11:56:49 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	13938	2
450	450	rt bom dia no ltimo fim de semana aladdin recuperou a lideran a nas bilheterias brasileiras o filme arrecadou mi	140	1140951583234101248	Tue Jun 18 11:57:09 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	1	2
451	451	rt will smith	92	1140951491374505984	Tue Jun 18 11:56:48 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	13938	2
452	452	rt yesung the rd mini album pinkmagic melon	143	1140951796489183233	Tue Jun 18 11:58:00 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	2687	2
453	453	noo marvel okay ma mena no non hai visto aladdin devi rimediare	83	1140951377067347970	Tue Jun 18 11:56:20 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	1	0	2
454	454	rt smiling because aladdin is the number movie in the uk for the th weekend in a row thanks so much for all your support	140	1140951308507209728	Tue Jun 18 11:56:04 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	6120	0
455	455	rt will smith	92	1140951695117078528	Tue Jun 18 11:57:36 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	13938	2
456	456	rt will smith	92	1140951844950142983	Tue Jun 18 11:58:12 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	13938	2
457	457	rt will smith	92	1140951378212208640	Tue Jun 18 11:56:21 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	13938	2
458	458	rt aladdin week crossed cr mark at bo week cr week cr week cr wknd cr mon cr total cr	140	1140951526321483776	Tue Jun 18 11:56:56 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	6	2
459	459	rt aladdin a whole new world	140	1140951377956331520	Tue Jun 18 11:56:21 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	3	2
460	460	rt will smith	92	1140951512316669955	Tue Jun 18 11:56:53 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	13938	2
461	461	rt one of the most inspirational father amp son scenes from will smith and jaden smith	123	1140951724498100224	Tue Jun 18 11:57:43 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	16109	1
462	462	this live action aladdin is basically hitch disney edition	102	1140951770354585604	Tue Jun 18 11:57:54 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	0	0
463	463	rt yesung the rd mini album pinkmagic melon	143	1140951814478520321	Tue Jun 18 11:58:05 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	2687	0
464	464	rt smiling because aladdin is the number movie in the uk for the th weekend in a row thanks so much for all your support	140	1140951558936338432	Tue Jun 18 11:57:04 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	6120	1
465	465	rt will smith	92	1140951348436860928	Tue Jun 18 11:56:13 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	13938	2
466	466	rt will smith	92	1140951856803241986	Tue Jun 18 11:58:15 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	13938	2
467	467	oh yeah they are coming hard but the genie has escaped it will be	139	1140951577383096320	Tue Jun 18 11:57:08 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	0	0
468	468	bogo free genie jinn aladdin disney be careful what you wish for modern cross stitch pattern decor diy pdf pattern	140	1140951439667322881	Tue Jun 18 11:56:35 +0000 2019	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0	0	2
469	469	rt bts boy with luv mv feat halsey kst melon flo genie bugs mnet sori	140	1140951625588072450	Tue Jun 18 11:57:20 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	600	2
470	470	rt smiling because aladdin is the number movie in the uk for the th weekend in a row thanks so much for all your support	140	1140951390447198209	Tue Jun 18 11:56:23 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	6120	1
471	471	rt aladdin	60	1140951824955875328	Tue Jun 18 11:58:07 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	9216	2
472	472	rt aladdin risk his life only for princess jasmine jafar	98	1140951345475674113	Tue Jun 18 11:56:13 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	676	0
473	473	rt yesung the rd mini album pinkmagic melon	143	1140951751975034880	Tue Jun 18 11:57:50 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	2687	2
474	474	aladdin hit n run	33	1140951358100533248	Tue Jun 18 11:56:16 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	0	2
475	475	rt will smith	92	1140951397111746560	Tue Jun 18 11:56:25 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	13938	2
476	476	pas abis nonton aladdin zidane said tante ini film aladdin adanya kapan lagi diyoutube ada ngga difikir the series apaya	132	1140951610878619650	Tue Jun 18 11:57:16 +0000 2019	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0	0	2
477	477	rt will smith	92	1140951722937815041	Tue Jun 18 11:57:43 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	13938	2
478	478	rt cosplay aladdin jafar http	143	1140951266127777794	Tue Jun 18 11:55:54 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	1043	2
479	479	rt aladdin risk his life only for princess jasmine jafar	98	1140951655057223682	Tue Jun 18 11:57:27 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	676	0
480	480	rt will smith	92	1140951627869720577	Tue Jun 18 11:57:20 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	13938	2
481	481	rt smiling because aladdin is the number movie in the uk for the th weekend in a row thanks so much for all your support	140	1140951589739487233	Tue Jun 18 11:57:11 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	6120	1
482	482	rt jasmine aladdin lt	125	1140951678771818496	Tue Jun 18 11:57:32 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	34	2
483	483	rt yesung the rd mini album pinkmagic melon	143	1140951543165833217	Tue Jun 18 11:57:00 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	2687	2
484	484	rt lay honey melon music	144	1140951260373368832	Tue Jun 18 11:55:52 +0000 2019	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0	32873	2
485	485	rt nice aladdin whoa	84	1140951391961153537	Tue Jun 18 11:56:24 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	4	1
486	486	rt leo muse lt dance performance gt genie music	146	1140951845491183617	Tue Jun 18 11:58:12 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	97	2
487	487	aladdin np alan menken harvest dance	43	1140951443182161920	Tue Jun 18 11:56:36 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	0	2
488	488	rt will smith	92	1140951864071950339	Tue Jun 18 11:58:16 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	13938	2
489	489	rt will smith is for knocking down save opportunities and none came tougher than this he closes out tyler beede first	140	1140951834661675008	Tue Jun 18 11:58:09 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	41	1
490	490	genie every day every moment	88	1140951732240785408	Tue Jun 18 11:57:45 +0000 2019	"<a href=""http://www.genie.co.kr"" rel=""nofollow"">iGenieMusic</a>"	0	0	1
491	491	rt smiling because aladdin is the number movie in the uk for the th weekend in a row thanks so much for all your support	140	1140951263951171584	Tue Jun 18 11:55:53 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	6120	1
492	492	rt yesung the rd mini album pinkmagic melon	143	1140951614871597058	Tue Jun 18 11:57:17 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	2687	2
493	493	aladdin	135	1140951841179496449	Tue Jun 18 11:58:11 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	0	2
494	494	rt yesung the rd mini album pinkmagic melon	143	1140951277095940097	Tue Jun 18 11:55:56 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	2687	2
495	495	rt yesung name is trending on melon and genie search superjunior pinkmagic	143	1140951926051233793	Tue Jun 18 11:58:31 +0000 2019	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	0	145	2
496	496	rt will smith	92	1140951897085399040	Tue Jun 18 11:58:24 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	13938	2
497	497	eu absolutamente qualquer postagem ou story do jason momoa will smith ou zeca pagodinho eu	103	1140951944669757440	Tue Jun 18 11:58:36 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	0	2
498	498	rt aladdin i can sho	59	1140951880119357441	Tue Jun 18 11:58:20 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	2723	2
499	499	rt when aladdin said sometimes you just have to take a risk i did that	93	1140951913690591232	Tue Jun 18 11:58:28 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	377	1
500	500	rt i already saw aladdin but i wanna see it again bc i just loved every second of it	101	1140951912440877056	Tue Jun 18 11:58:28 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	14	1
501	501	pq n o colocaram a vers o de a whole new world da eliana feat alexandre pires no filme do aladdin	99	1140951943122231298	Tue Jun 18 11:58:35 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	0	2
502	502	i swear aladdin best	28	1140951868895444992	Tue Jun 18 11:58:18 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	0	1
503	503	rt thanks genie	64	1140951912063389696	Tue Jun 18 11:58:28 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	17	1
504	504	hace un par de horas yesung en tendencia n de melon y tendencia n de las b squedas en genie	124	1140951941775679489	Tue Jun 18 11:58:35 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	0	2
505	505	rt will smith	92	1140951933076697088	Tue Jun 18 11:58:33 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	13938	2
506	506	rt aladdin risk his life only for princess jasmine jafar	98	1140951930451066880	Tue Jun 18 11:58:32 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	676	2
507	507	rt smiling because aladdin is the number movie in the uk for the th weekend in a row thanks so much for all your support	140	1140951922653847554	Tue Jun 18 11:58:30 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	6120	1
508	508	rt bts music chart boywithluv b flo melon olleh genie mnet	142	1140951915250909185	Tue Jun 18 11:58:29 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	69	2
509	509	rt y este hombre tan talentoso era al que le llovieron cr ticas solo por ser aladdin	127	1140951871181299713	Tue Jun 18 11:58:18 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	2183	2
510	510	genie i found love oh my girl	67	1140951908103774208	Tue Jun 18 11:58:27 +0000 2019	"<a href=""http://www.genie.co.kr"" rel=""nofollow"">iGenieMusic</a>"	0	0	0
511	511	rt i ll show you the world like aladdin team jinwoo	102	1140951972331151360	Tue Jun 18 11:58:42 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	33	2
512	512	rt yesung name is trending on melon and genie search superjunior pinkmagic	143	1140951941889101824	Tue Jun 18 11:58:35 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	145	2
513	513	sebagian donasi digunakan untuk membeli genie pass detail pemasukan dan pengeluaran akan kami update nanti kami	140	1140951949103128576	Tue Jun 18 11:58:37 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	0	2
